track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,0.6560467,0.5334993,0.41117996,0.40333295,0.53064317,0.6474277,0.44565076,0.4223512,0.55841327,0.9199232,0.5933413,0.5531335,0.22777785,0.19979556,0.15918571,0.17951608,0.20703523,0.2150588,0.1789564,0.16742761,0.17642245,0.12908117,0.19154726,0.2120004
st12-jangan_pernah_berubah,verse,Gm,ii,34.806712018,37.918185941,0.49944243,0.5154075,0.7085268,0.58000535,0.45215937,0.5689136,0.51905966,0.7728665,0.5464097,0.6318375,0.8585388,0.6506898,0.14325494,0.17273441,0.19651349,0.16158922,0.12096301,0.15011662,0.14174366,0.18255962,0.16196568,0.18306392,0.15790625,0.15015812
st12-jangan_pernah_berubah,verse,A,III,37.918185941,44.048253968,0.3270952,0.491745,0.43305615,0.4256497,0.63111925,0.46945646,0.36353207,0.33911014,0.4019961,0.6991864,0.3392119,0.37118533,0.16132328,0.27013445,0.23883437,0.23457517,0.33213818,0.24767889,0.16547531,0.1753982,0.18198821,0.2998354,0.20656407,0.16250981
st12-jangan_pernah_berubah,verse,Dm,vi,44.048253968,47.25260771,0.24946396,0.39525217,0.8598554,0.3131294,0.39874363,0.5412206,0.29159787,0.24295585,0.27216583,0.80489063,0.27010202,0.26288587,0.111682884,0.13044322,0.21799526,0.09467245,0.14317055,0.17263362,0.118711546,0.079404905,0.101546675,0.23348685,0.14101733,0.102054484
st12-jangan_pernah_berubah,verse,Am,iii,47.25260771,50.340861678,0.5580747,0.31214795,0.35178047,0.30612195,0.5478127,0.40766105,0.28968725,0.562887,0.33970907,0.78285784,0.42094278,0.3823949,0.27464896,0.12890486,0.15191367,0.13842452,0.2030811,0.14622575,0.079296604,0.33915314,0.14840807,0.17802835,0.26704863,0.1495759
st12-jangan_pernah_berubah,verse,Gm,ii,50.340861678,53.49877551,0.08055251,0.07341986,0.11315302,0.06407244,0.07796387,0.115447946,0.07697348,0.17353064,0.09217771,0.17955385,0.997803,0.22036225,0.056688037,0.060597032,0.064902484,0.06349269,0.11268253,0.068714134,0.070461504,0.059389386,0.07577321,0.14414515,0.019510377,0.11314152
st12-jangan_pernah_berubah,verse,Dm,vi,53.49877551,56.587029478,0.37352848,0.4157785,0.76335335,0.3735039,0.4124146,0.5289277,0.4011359,0.3331826,0.40097094,0.8320722,0.42167154,0.30302057,0.12737276,0.1735764,0.23643394,0.138095,0.21161106,0.236843,0.18372896,0.19188207,0.19678618,0.20113282,0.2302197,0.13651389
st12-jangan_pernah_berubah,verse,F,I,56.587029478,59.698503401,0.7423461,0.3790237,0.25914076,0.2640816,0.36545324,0.6336627,0.33515686,0.3556603,0.31082857,0.8856501,0.4802287,0.36421993,0.24425252,0.16435836,0.08996035,0.08823556,0.110426314,0.17202656,0.10770077,0.12880537,0.11327975,0.18085882,0.17241293,0.15969618
st12-jangan_pernah_berubah,verse,Gm,ii,59.698503401,62.902857143,0.43403086,0.42745104,0.84351957,0.4396332,0.35263774,0.41166976,0.3822294,0.7827044,0.5293354,0.5048341,0.6415,0.49281722,0.19235064,0.15765053,0.17773224,0.1372426,0.14362326,0.13191676,0.1318693,0.20085904,0.18989517,0.2121165,0.23357086,0.16705
st12-jangan_pernah_berubah,verse,A,III,62.902857143,69.009705215,0.30997702,0.45422432,0.39947772,0.3739346,0.69071525,0.424196,0.35028496,0.44464985,0.49445456,0.8029223,0.35986516,0.3258375,0.12975857,0.21840404,0.20366082,0.17903686,0.27934787,0.2140976,0.16675836,0.24802284,0.2365718,0.23586579,0.15619566,0.13671388
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,0.46523863,0.47286808,0.7520764,0.472839,0.415151,0.82488763,0.4720961,0.41556486,0.4042837,0.6209727,0.8244069,0.54344195,0.13816029,0.14660804,0.17952177,0.1273109,0.17938878,0.18054458,0.14785247,0.1920512,0.13681744,0.18298131,0.17838392,0.15605585
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,0.80898875,0.42906973,0.38007706,0.42149308,0.57077986,0.52933466,0.5213097,0.8575553,0.5734934,0.5580581,0.44350573,0.4366379,0.20658347,0.15712248,0.13546428,0.14549543,0.18463285,0.19073312,0.18150659,0.17993248,0.16013035,0.24704324,0.20602374,0.17685592
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,0.5730602,0.3461482,0.30804762,0.30478796,0.43689167,0.8907525,0.5412734,0.55115116,0.45963898,0.78484577,0.45260188,0.39685488,0.1247739,0.055895634,0.0971015,0.12719174,0.1094122,0.14047146,0.19773276,0.24072042,0.108959325,0.18524846,0.11877686,0.11867598
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,0.4753076,0.39400136,0.47593868,0.61541677,0.86997056,0.8062229,0.6464862,0.67143893,0.45811754,0.65622455,0.39851323,0.5622761,0.11358605,0.09787878,0.1370006,0.18440092,0.15397008,0.17200737,0.16556557,0.18225871,0.12633455,0.1799461,0.14955838,0.10724803
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,73.793015873,75.348752834,0.38610917,0.34316257,0.7768251,0.48010895,0.54736775,0.78752506,0.4975462,0.42533374,0.42161947,0.88398093,0.5017906,0.32278845,0.10619997,0.13064061,0.18854566,0.13476446,0.19362813,0.15470529,0.15656216,0.2302546,0.14771044,0.14865619,0.2045986,0.13506173
st12-jangan_pernah_berubah,pre-chorus,Em,vii,75.348752834,76.834829932,0.27622306,0.33591264,0.44081876,0.3631563,0.6154347,0.33884448,0.32805383,0.48055696,0.36544353,0.5003376,0.95378816,0.46339184,0.10115634,0.14500587,0.16074637,0.15704477,0.18320903,0.13685243,0.23268373,0.26256114,0.20672233,0.20229416,0.11896588,0.21930772
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,0.38103193,0.4848204,0.4397133,0.38734508,0.80136657,0.74395627,0.517598,0.5642517,0.54451066,0.6389772,0.50929254,0.38730457,0.2085688,0.2241579,0.25384536,0.109236546,0.19256982,0.24304429,0.22353151,0.28988025,0.23561114,0.2518146,0.28687432,0.21617366
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,0.36794302,0.41324094,0.8193073,0.41988266,0.5555315,0.7793003,0.49329633,0.42390016,0.49707583,0.7739112,0.4579644,0.35719556,0.13905963,0.13056293,0.17713183,0.1345681,0.189379,0.21655683,0.16683571,0.17894636,0.24093106,0.19488348,0.17982022,0.13134117
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,0.6019834,0.4409565,0.3951223,0.4309449,0.83456916,0.40684035,0.35873762,0.4414537,0.44946048,0.76171076,0.43774745,0.43530133,0.24646197,0.16628887,0.17051192,0.12931553,0.1899906,0.11861649,0.115622915,0.17195433,0.14302847,0.21868047,0.1609569,0.19693731
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,0.42930284,0.39919928,0.76759505,0.4713201,0.51802886,0.6016538,0.46413794,0.4368005,0.5214698,0.891662,0.49386814,0.35169363,0.18506408,0.13523333,0.22016446,0.14520586,0.22570302,0.205324,0.16919696,0.17897254,0.22017346,0.15308622,0.19076303,0.13145939
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,0.40616092,0.32853222,0.73070973,0.39280275,0.39882046,0.35478052,0.47110233,0.8244352,0.5110893,0.69476527,0.71781844,0.58630645,0.17186745,0.11769148,0.24541104,0.1273211,0.13343672,0.12199058,0.16444477,0.19537778,0.20181893,0.17768507,0.22933322,0.19794512
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,0.47535127,0.5467804,0.4426063,0.40619576,0.6853225,0.52220434,0.42688122,0.5292492,0.62025964,0.9226898,0.5229604,0.528657,0.15247738,0.13413492,0.1701422,0.10693851,0.21034005,0.16682029,0.1591621,0.22618164,0.16129413,0.14472003,0.12325216,0.15366906
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,0.44706276,0.44824797,0.8629967,0.49030787,0.46320003,0.5301975,0.45448712,0.45893955,0.45496425,0.7842036,0.51719093,0.39416072,0.17356049,0.13988653,0.1683013,0.14869381,0.18941799,0.18827654,0.16230375,0.21903695,0.13530016,0.19506381,0.20017545,0.16807643
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,0.42590278,0.4073741,0.70439476,0.4510229,0.4961693,0.87130034,0.5162017,0.36322436,0.37828097,0.6249641,0.69464314,0.4459139,0.15759584,0.10649335,0.22681159,0.12355014,0.14467876,0.17543118,0.22087546,0.14998212,0.14708571,0.17419018,0.178428,0.15305847
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,0.95322925,0.519233,0.47868577,0.4684043,0.58861876,0.5509066,0.4999528,0.6865594,0.52061754,0.52400583,0.49379683,0.56478894,0.085169055,0.18566833,0.1761383,0.20170574,0.23263039,0.19581608,0.12246959,0.16480497,0.16035274,0.17071882,0.20196666,0.14238082
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,0.57702315,0.40248534,0.29938984,0.3022936,0.38936698,0.6771977,0.4252805,0.40087658,0.40335423,0.90509486,0.45534375,0.34044757,0.21934131,0.1379869,0.09776448,0.097532,0.1693642,0.24662372,0.16945677,0.14592715,0.14212741,0.17446461,0.13602147,0.13236606
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,0.37654024,0.38090992,0.6561541,0.37223434,0.31937256,0.44216463,0.43496567,0.93655473,0.5281521,0.5834854,0.6293022,0.54871315,0.15538725,0.12354006,0.21880716,0.12752081,0.114646435,0.16753511,0.14070512,0.11979887,0.15058593,0.21433276,0.21948257,0.2177601
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,0.3085257,0.4841633,0.3669004,0.3980228,0.78317934,0.5385538,0.47451168,0.58112484,0.48746717,0.7956435,0.4161511,0.26413232,0.12847763,0.22611298,0.1430487,0.19524762,0.25290462,0.1577573,0.20773521,0.22288902,0.19510122,0.21749978,0.16631848,0.12471318
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,0.3854007,0.40775788,0.8496723,0.47071058,0.4633029,0.5699036,0.4755818,0.5438366,0.38934538,0.6192077,0.57525027,0.39350343,0.14311883,0.1301374,0.19333194,0.15457772,0.19221768,0.22696935,0.20873854,0.20492221,0.15612602,0.23539722,0.24606799,0.15434718
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,0.48286068,0.41104618,0.8049711,0.51069266,0.41472933,0.71962285,0.44911012,0.3460216,0.32805088,0.45194438,0.8896857,0.5716149,0.1818684,0.105884016,0.18167762,0.08606545,0.14777635,0.17544533,0.1513192,0.11006969,0.1683359,0.15651967,0.13622329,0.15370421
st12-jangan_pernah_berubah,chorus,C,V,107.926349206,109.435646259,0.8892463,0.6104381,0.6297247,0.58584815,0.74844474,0.69779515,0.63028795,0.808628,0.6131478,0.64514166,0.6427077,0.60863626,0.14928575,0.14603631,0.14421012,0.13351776,0.18604416,0.17288764,0.11315846,0.17424978,0.16835709,0.19440076,0.14344217,0.15023845
st12-jangan_pernah_berubah,chorus,F,I,109.435646259,112.593560091,0.65201926,0.38936022,0.33252832,0.325005,0.42227122,0.77219915,0.48153257,0.45364365,0.41494775,0.7686754,0.60440844,0.4221089,0.25046763,0.12737405,0.124164164,0.09826124,0.13213126,0.20936179,0.16182424,0.1856263,0.13420829,0.21073441,0.23334056,0.17054006
st12-jangan_pernah_berubah,chorus,Gm,ii,112.593560091,114.195736961,0.38957778,0.39885542,0.6644792,0.39831895,0.3443904,0.45556182,0.45386407,0.87852985,0.47804332,0.623135,0.6382951,0.5341712,0.18304622,0.17994782,0.2513668,0.19904044,0.1524641,0.19745901,0.19503027,0.16160132,0.12935083,0.19639823,0.20725706,0.23271404
st12-jangan_pernah_berubah,chorus,A,III,114.195736961,115.681814059,0.4176078,0.5062937,0.4282771,0.41136867,0.7487239,0.6158855,0.4945748,0.57098013,0.51166314,0.7700522,0.39720196,0.3273357,0.1978858,0.2387543,0.18617213,0.14066178,0.25564182,0.22961964,0.19341765,0.2565784,0.1741321,0.20361185,0.14287223,0.09321347
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,0.2918364,0.36078152,0.82874984,0.50248617,0.52354366,0.5744345,0.44302267,0.39574948,0.38166943,0.7646515,0.29656908,0.2761167,0.112828314,0.103268154,0.22027333,0.19253196,0.26810116,0.28770497,0.19718102,0.17157622,0.13662995,0.23421603,0.11210457,0.12917688
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,0.26181588,0.3282049,0.56617284,0.2598147,0.27110705,0.46005625,0.30876225,0.37792775,0.51226133,0.65426207,0.9315694,0.3555356,0.08791566,0.106623225,0.22780491,0.084415466,0.10431634,0.19014677,0.11115484,0.15879098,0.26845378,0.22343355,0.16945638,0.12244418
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,0.580963,0.35273123,0.4458605,0.374763,0.5170198,0.52728796,0.45014104,0.64107907,0.43035114,0.63220376,0.47090918,0.3481853,0.3091792,0.15414977,0.20987527,0.18773115,0.25464377,0.27945223,0.22390665,0.2588756,0.17961383,0.34985545,0.21142866,0.17253399
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,0.42518196,0.2649191,0.26831487,0.36387068,0.47891992,0.7693219,0.41586307,0.3833647,0.38258648,0.647596,0.32155818,0.26586252,0.21757807,0.13147126,0.15029232,0.24743111,0.22745284,0.31143802,0.22118697,0.23872471,0.20718458,0.33352074,0.17076893,0.1598855
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,0.12677947,0.14985931,0.29361114,0.14473177,0.137652,0.22797225,0.2908159,1.0,0.232901,0.17156018,0.15162478,0.172473,0.09166223,0.117934585,0.20901898,0.09687232,0.07049337,0.094833925,0.15545356,0.0,0.17132834,0.089292824,0.09544252,0.1141658
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,0.25349826,0.28101066,0.3102154,0.29973114,0.65956515,0.6501573,0.27261898,0.3653079,0.28364113,0.41822416,0.2284655,0.20399404,0.1724685,0.21564235,0.2244392,0.22064868,0.32183248,0.31258607,0.18162008,0.29079956,0.18913518,0.28491798,0.15870483,0.12858948
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,0.2638338,0.42852908,0.92138535,0.42524058,0.32198992,0.26190847,0.24723804,0.25193027,0.3084171,0.7200565,0.30275106,0.23419476,0.13008434,0.18930137,0.15421289,0.17460568,0.1869051,0.17842793,0.122435756,0.14525382,0.1977693,0.31080696,0.17763625,0.11993122
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,0.45032567,0.4509411,0.7561523,0.4813682,0.5153886,0.6795291,0.39940858,0.33799806,0.40584314,0.58211327,0.83694935,0.47548985,0.211768,0.1493393,0.18873368,0.14079545,0.24812193,0.15906562,0.118473604,0.117826566,0.16396677,0.21337037,0.19218501,0.15362926
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,0.4043474,0.42671752,0.7073623,0.48834732,0.41929874,0.4288232,0.42627588,0.79503924,0.4919573,0.57487285,0.8467037,0.6612475,0.15426221,0.15033713,0.19632092,0.16810028,0.16021116,0.20230524,0.143249,0.19137599,0.14376755,0.19821931,0.16674477,0.2189648
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,0.42896366,0.61220694,0.37003142,0.38118717,0.5893611,0.38965306,0.33626148,0.3770627,0.5749948,0.96619564,0.4798377,0.3886733,0.15692991,0.2111364,0.122111574,0.1142988,0.19955967,0.13531822,0.116263755,0.1199257,0.13858952,0.09146426,0.1672641,0.12636897
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,0.22821996,0.20182203,0.35557356,0.15986666,0.15892951,0.48420045,0.21184492,0.18851449,0.19487688,0.30316105,0.99847776,0.35789004,0.10378272,0.12237057,0.16208649,0.1048058,0.1077983,0.20258468,0.10282337,0.14611164,0.14706975,0.21792826,0.012736445,0.16624229
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,1.0,0.3050137,0.2174809,0.11349067,0.24733375,0.14461502,0.11115882,0.44007152,0.14804424,0.15526772,0.23839082,0.22109774,0.0,0.14253603,0.061628617,0.046587996,0.10604672,0.039939556,0.037870735,0.117682606,0.07009241,0.05274179,0.057283122,0.117483795
st12-jangan_pernah_berubah,pre-chorus,F,I,146.842993197,147.562811791,0.54067814,0.17327376,0.08689168,0.10677838,0.21640757,1.0,0.27342793,0.15811922,0.12618746,0.5024,0.20351534,0.1605169,0.12102913,0.069880426,0.049116585,0.05817649,0.08021421,0.0,0.101014756,0.04186124,0.051585667,0.10460541,0.100105666,0.086509965
st12-jangan_pernah_berubah,pre-chorus,Em,vii,147.562811791,148.375510204,0.27546945,0.103097476,0.15796922,0.12452659,0.45215458,0.33155456,0.1881969,0.94380826,0.19683896,0.15387651,0.11619874,0.18170899,0.14489765,0.029449677,0.028104307,0.036682136,0.08083416,0.2592951,0.10807407,0.18034165,0.071588375,0.11898708,0.05373196,0.047782224
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,148.375510204,149.884807256,0.356288,0.25647742,0.88710797,0.17753862,0.24719934,0.75815356,0.24044554,0.2568282,0.17103055,0.8211832,0.11485442,0.1654638,0.1394106,0.13837603,0.13143031,0.0601871,0.13345453,0.1747109,0.08258122,0.19036545,0.09983191,0.23905678,0.06309413,0.085086234
st12-jangan_pernah_berubah,pre-chorus,Em,vii,149.884807256,151.486984127,0.17707436,0.17898233,0.44536337,0.2462591,0.98068225,0.26878825,0.22058016,0.31970248,0.19270307,0.24993321,0.57121795,0.41789088,0.090285875,0.09802126,0.13019462,0.11710213,0.051248178,0.117845066,0.09557533,0.08540988,0.059764657,0.12755118,0.25231525,0.15845025
st12-jangan_pernah_berubah,pre-chorus,A,III,151.486984127,153.065941043,0.09582389,0.3589846,0.14541407,0.11184277,0.37800834,0.2936136,0.13832852,0.5385794,0.20765506,0.6887183,0.13338454,0.11956897,0.06366802,0.17612712,0.0795991,0.05178312,0.18235022,0.16549842,0.1018426,0.4230488,0.11683339,0.3622124,0.102259174,0.047570202
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,153.065941043,156.084535147,0.27081236,0.31618625,0.9682728,0.3223417,0.31626222,0.5275282,0.25453147,0.30502334,0.23871838,0.6912498,0.17295535,0.1977517,0.1136694,0.13206379,0.097642355,0.13838357,0.12810221,0.24773182,0.10631071,0.122025914,0.086163566,0.18768139,0.07973391,0.09552619
st12-jangan_pernah_berubah,pre-chorus,Am,iii,156.084535147,159.265668934,0.3268571,0.23566116,0.2157752,0.21270128,0.59224,0.25873205,0.19587888,0.22730911,0.28511074,0.95593804,0.2430447,0.21434668,0.15473954,0.17623802,0.19573398,0.15075245,0.27593192,0.15835191,0.12227004,0.13011518,0.17406392,0.13168983,0.14616732,0.13116299
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,159.265668934,162.400362812,0.1312566,0.22359106,0.9075077,0.18768837,0.18160467,0.35642704,0.18723011,0.27620193,0.15261248,0.6136975,0.11582069,0.10534651,0.063505635,0.10264729,0.20610735,0.10708902,0.07861023,0.22048219,0.10768652,0.29829627,0.08089841,0.2388039,0.061185036,0.035917707
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,162.400362812,164.002539683,0.12250361,0.1322004,0.29733288,0.13249116,0.14742933,0.18600611,0.17491508,0.8813964,0.2046054,0.2183002,0.67206776,0.1899583,0.08880255,0.13775812,0.1290678,0.095847964,0.1266251,0.106003,0.08991416,0.16999663,0.13490292,0.16512497,0.3265804,0.10427079
st12-jangan_pernah_berubah,pre-chorus,A,III,164.002539683,165.418956916,0.12268114,0.4004427,0.17542781,0.11257966,0.5217374,0.13897346,0.13961078,0.59988827,0.21530615,0.7703709,0.14062454,0.11679354,0.06758294,0.19255044,0.079053015,0.058673035,0.25535804,0.064101085,0.07911764,0.39864677,0.10254686,0.2548258,0.06603651,0.040249567
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,165.418956916,171.688344671,0.32240787,0.37479356,0.68129194,0.39999261,0.4809407,0.7196923,0.41676357,0.34308666,0.36762345,0.7134962,0.36172616,0.31012034,0.10656117,0.124602094,0.24883264,0.13888359,0.1968572,0.2946798,0.14789219,0.15652996,0.13548917,0.21298559,0.12579924,0.11710769
st12-jangan_pernah_berubah,chorus,Bb,IV,171.688344671,173.244081633,0.42740145,0.38231587,0.6880956,0.4208653,0.383666,0.78665024,0.3920684,0.34769577,0.3499485,0.52053154,0.7162427,0.4206042,0.18034707,0.17579357,0.22781335,0.13737758,0.12273883,0.2520936,0.1311562,0.161729,0.18336017,0.22998148,0.21651325,0.15862677
st12-jangan_pernah_berubah,chorus,C,V,173.244081633,174.776598639,0.91103786,0.5759147,0.66940856,0.46923745,0.6826427,0.61024714,0.46842453,0.7024737,0.4987094,0.4861657,0.62966037,0.6030804,0.12270582,0.14253904,0.20747884,0.11840835,0.21528365,0.21518278,0.0862659,0.15891267,0.16622204,0.13089809,0.21586135,0.12636644
st12-jangan_pernah_berubah,chorus,F,I,174.776598639,177.957732426,0.61401176,0.38824895,0.3174076,0.32639217,0.44288528,0.6491036,0.4251425,0.4013441,0.39185265,0.9115232,0.447475,0.38683674,0.24749435,0.14992113,0.15284197,0.13603482,0.16596012,0.2253118,0.14963567,0.15936685,0.14507243,0.17119871,0.14693506,0.18141797
st12-jangan_pernah_berubah,chorus,Gm,ii,177.957732426,179.490249433,0.3794141,0.38962644,0.5680574,0.32733372,0.33621773,0.38545808,0.5096694,0.8751466,0.51930106,0.6133236,0.64420754,0.57509965,0.13908055,0.11011057,0.20573944,0.11244094,0.16878004,0.13932839,0.16965754,0.18216433,0.162382,0.17829365,0.21855545,0.23563647
st12-jangan_pernah_berubah,chorus,A,III,179.490249433,180.999546485,0.32456833,0.45450142,0.3398236,0.35603428,0.8072608,0.6121941,0.47059572,0.610928,0.52572757,0.8055118,0.4429543,0.31098056,0.065422274,0.15857929,0.077113286,0.08965503,0.21475683,0.20747651,0.18714835,0.2112102,0.15447669,0.19455275,0.17134622,0.09268076
st12-jangan_pernah_berubah,chorus,Dm,vi,180.999546485,184.134240363,0.43298444,0.49827257,0.82689685,0.46857747,0.56481534,0.67833877,0.48066857,0.578035,0.4127132,0.7142982,0.51899904,0.3798557,0.14795369,0.16642807,0.23905782,0.14650348,0.23480329,0.23009045,0.16802868,0.19878584,0.11963401,0.23092227,0.2354427,0.12770687
st12-jangan_pernah_berubah,chorus,Bb,IV,184.134240363,185.736417234,0.39356735,0.39500454,0.66544634,0.4235767,0.43969756,0.9758924,0.44210908,0.35555825,0.32858154,0.4416062,0.49630743,0.38867345,0.17797539,0.19420457,0.21009605,0.16539559,0.15060306,0.06450278,0.1792277,0.16880415,0.17986539,0.21764703,0.18796733,0.16067794
